timestamp,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.307,0.4176,,,,-1.2968,,,
0.307,0.4177,,,,-1.297,,,
0.307,0.4179,,,,-1.2972,,,
0.3071,0.418,,,,-1.2973,,,
0.3081,0.4182,,,,-1.2975,,,
0.3085,0.4183,,,,-1.2977,,,
0.3095,0.4185,,,,-1.2979,,,
0.3112,0.4185,0.0,,,-1.2979,0.0,,
0.3163,0.4186,0.0,,,-1.2981,0.0,,
0.3166,0.4188,0.0,,,-1.2983,0.0,,
0.3171,0.4189,0.0,,,-1.2984,0.0,,
0.3182,0.419,0.0,,,-1.2986,0.0,,
0.3182,0.419,0.0,0.457,0.1288,-1.2986,0.0,-1.3469,-0.1945
0.3211,0.4192,0.0,0.457,0.1288,-1.2988,0.0,-1.3469,-0.1945
0.3224,0.4193,0.0,0.457,0.1288,-1.299,0.0,-1.3469,-0.1945
0.3226,0.4195,0.0,0.457,0.1288,-1.2992,0.0,-1.3469,-0.1945
0.3226,0.4196,0.0,0.457,0.1288,-1.2993,0.0,-1.3469,-0.1945
0.3243,0.4198,0.0,0.457,0.1288,-1.2995,0.0,-1.3469,-0.1945
0.3244,0.4199,0.0,0.457,0.1288,-1.2997,0.0,-1.3469,-0.1945
0.3246,0.4199,0.0,0.457,0.1288,-1.2997,0.0,-1.3469,-0.1945
0.3249,0.4199,0.0,0.4577,0.0941,-1.2997,0.0,-1.3477,-0.1561
0.3254,0.4201,0.0,0.4577,0.0941,-1.2999,0.0,-1.3477,-0.1561
0.3274,0.4202,0.0,0.4577,0.0941,-1.3001,0.0,-1.3477,-0.1561
0.3274,0.4203,0.0,0.4577,0.0941,-1.3002,0.0,-1.3477,-0.1561
0.3286,0.4203,0.0,0.4584,0.0675,-1.3002,0.0,-1.3483,-0.1381
0.3286,0.4205,0.0,0.4584,0.0675,-1.3004,0.0,-1.3483,-0.1381
0.3342,0.4206,0.0,0.4584,0.0675,-1.3006,0.0,-1.3483,-0.1381
0.3343,0.4206,0.0,0.4584,0.0675,-1.3006,0.0,-1.3483,-0.1381
0.3343,0.4208,0.0,0.4584,0.0675,-1.3008,0.0,-1.3483,-0.1381
0.3343,0.4208,0.0,0.459,0.1188,-1.3008,0.0,-1.349,-0.2231
0.3344,0.4209,0.0,0.459,0.1188,-1.301,0.0,-1.349,-0.2231
0.3347,0.4211,0.0,0.459,0.1188,-1.3011,0.0,-1.349,-0.2231
0.3349,0.4211,0.0,0.459,0.1188,-1.3011,0.0,-1.349,-0.2231
0.3352,0.4211,0.0,0.4597,0.0841,-1.3011,0.0,-1.3497,-0.1796
0.3358,0.4212,0.0,0.4597,0.0841,-1.3013,0.0,-1.3497,-0.1796
0.3367,0.4214,0.0,0.4597,0.0841,-1.3015,0.0,-1.3497,-0.1796
0.3378,0.4215,0.0,0.4597,0.0841,-1.3017,0.0,-1.3497,-0.1796
0.3389,0.4217,0.0,0.4597,0.0841,-1.3019,0.0,-1.3497,-0.1796
0.342,0.4218,0.0,0.4597,0.0841,-1.3021,0.0,-1.3497,-0.1796
0.342,0.4218,0.0,0.4603,0.13,-1.3021,0.0,-1.3504,-0.2473
0.342,0.4219,0.0,0.4603,0.13,-1.3022,0.0,-1.3504,-0.2473
0.3424,0.4221,0.0,0.4603,0.13,-1.3024,0.0,-1.3504,-0.2473
0.3446,0.4222,0.0,0.4603,0.13,-1.3026,0.0,-1.3504,-0.2473
0.3519,0.4222,0.0,0.461,0.164,-1.3026,0.0,-1.3512,-0.2822
0.352,0.4224,0.0,0.461,0.164,-1.3028,0.0,-1.3512,-0.2822
0.3521,0.4225,0.0,0.461,0.164,-1.303,0.0,-1.3512,-0.2822
0.3521,0.4227,0.0,0.461,0.164,-1.3031,0.0,-1.3512,-0.2822
0.3522,0.4228,0.0,0.461,0.164,-1.3033,0.0,-1.3512,-0.2822
0.3522,0.423,0.0,0.461,0.164,-1.3035,0.0,-1.3512,-0.2822
0.3535,0.423,0.0,0.461,0.164,-1.3035,0.0,-1.3512,-0.2822
0.3595,0.423,0.0,0.4617,0.1176,-1.3035,0.0,-1.352,-0.2058
0.3595,0.4231,0.0,0.4617,0.1176,-1.3037,0.0,-1.352,-0.2058
0.3595,0.4232,0.0,0.4617,0.1176,-1.3039,0.0,-1.352,-0.2058
0.3596,0.4234,0.0,0.4617,0.1176,-1.304,0.0,-1.352,-0.2058
0.3596,0.4235,0.0,0.4617,0.1176,-1.3042,0.0,-1.352,-0.2058
0.3611,0.4237,0.0,0.4617,0.1176,-1.3044,0.0,-1.352,-0.2058
0.3621,0.4238,0.0,0.4617,0.1176,-1.3046,0.0,-1.352,-0.2058
0.3622,0.424,0.0,0.4617,0.1176,-1.3048,0.0,-1.352,-0.2058
0.3626,0.4241,0.0,0.4617,0.1176,-1.305,0.0,-1.352,-0.2058
0.3673,0.4243,0.0,0.4617,0.1176,-1.3051,0.0,-1.352,-0.2058
0.368,0.4243,0.0,0.4623,0.0834,-1.3051,0.0,-1.3528,-0.1625
0.3688,0.4244,0.0,0.4623,0.0834,-1.3053,0.0,-1.3528,-0.1625
0.3689,0.4246,0.0,0.4623,0.0834,-1.3055,0.0,-1.3528,-0.1625
0.3689,0.4247,0.0,0.4623,0.0834,-1.3057,0.0,-1.3528,-0.1625
0.3689,0.4248,0.0,0.4623,0.0834,-1.3059,0.0,-1.3528,-0.1625
0.3692,0.425,0.0,0.4623,0.0834,-1.306,0.0,-1.3528,-0.1625
0.3702,0.4251,0.0,0.4623,0.0834,-1.3062,0.0,-1.3528,-0.1625
0.3705,0.4253,0.0,0.4623,0.0834,-1.3064,0.0,-1.3528,-0.1625
0.3715,0.4254,0.0,0.4623,0.0834,-1.3066,0.0,-1.3528,-0.1625
0.3737,0.4256,0.0,0.4623,0.0834,-1.3068,0.0,-1.3528,-0.1625
0.3738,0.4256,0.0,0.4623,0.0834,-1.3068,0.0,-1.3528,-0.1625
0.3738,0.4256,0.0,0.463,0.13,-1.3068,0.0,-1.3536,-0.2312
0.3746,0.4257,0.0,0.463,0.13,-1.3069,0.0,-1.3536,-0.2312
0.3747,0.4259,0.0,0.463,0.13,-1.3071,0.0,-1.3536,-0.2312
0.3756,0.426,0.0,0.463,0.13,-1.3073,0.0,-1.3536,-0.2312
0.3768,0.4261,0.0,0.463,0.13,-1.3075,0.0,-1.3536,-0.2312
0.3769,0.4261,0.0,0.4637,0.0927,-1.3075,0.0,-1.3544,-0.1777
0.3796,0.4263,0.0,0.4637,0.0927,-1.3077,0.0,-1.3544,-0.1777
0.381,0.4264,0.0,0.4637,0.0927,-1.3079,0.0,-1.3544,-0.1777
0.3814,0.4266,0.0,0.4637,0.0927,-1.308,0.0,-1.3544,-0.1777
0.3831,0.4267,0.0,0.4637,0.0927,-1.3082,0.0,-1.3544,-0.1777
0.3842,0.4269,0.0,0.4637,0.0927,-1.3084,0.0,-1.3544,-0.1777
0.385,0.427,0.0,0.4637,0.0927,-1.3086,0.0,-1.3544,-0.1777
0.3859,0.4272,0.0,0.4637,0.0927,-1.3088,0.0,-1.3544,-0.1777
0.3859,0.4272,0.0,0.4637,0.0927,-1.3088,0.0,-1.3544,-0.1777
0.3859,0.4272,0.0,0.4644,0.1372,-1.3088,0.0,-1.3552,-0.2395
0.3887,0.4273,0.0,0.4644,0.1372,-1.3089,0.0,-1.3552,-0.2395
0.3898,0.4275,0.0,0.4644,0.1372,-1.3091,0.0,-1.3552,-0.2395
0.3909,0.4276,0.0,0.4644,0.1372,-1.3093,0.0,-1.3552,-0.2395
0.3918,0.4277,0.0,0.4644,0.1372,-1.3095,0.0,-1.3552,-0.2395
0.3924,0.4277,0.0,0.465,0.0985,-1.3095,0.0,-1.356,-0.1814
0.3931,0.4279,0.0,0.465,0.0985,-1.3097,0.0,-1.356,-0.1814
0.3958,0.428,0.0,0.465,0.0985,-1.3098,0.0,-1.356,-0.1814
0.3958,0.4282,0.0,0.465,0.0985,-1.31,0.0,-1.356,-0.1814
0.3958,0.4282,0.0,0.4657,0.1421,-1.31,0.0,-1.3569,-0.2402
0.3976,0.4283,0.0,0.4657,0.1421,-1.3102,0.0,-1.3569,-0.2402
0.3977,0.4285,0.0,0.4657,0.1421,-1.3104,0.0,-1.3569,-0.2402
0.3978,0.4286,0.0,0.4657,0.1421,-1.3106,0.0,-1.3569,-0.2402
0.4018,0.4288,0.0,0.4657,0.1421,-1.3108,0.0,-1.3569,-0.2402
0.4018,0.4288,0.0,0.4657,0.1421,-1.3108,0.0,-1.3569,-0.2402
0.4018,0.4288,0.0,0.4664,0.1029,-1.3108,0.0,-1.3577,-0.1804
0.4019,0.4289,0.0,0.4664,0.1029,-1.3109,0.0,-1.3577,-0.1804
0.4092,0.4289,0.0,0.4671,0.1463,-1.3109,0.0,-1.3586,-0.2382
0.4092,0.429,0.0,0.4671,0.1463,-1.3111,0.0,-1.3586,-0.2382
0.4093,0.4292,0.0,0.4671,0.1463,-1.3113,0.0,-1.3586,-0.2382
0.4093,0.4292,0.0,0.4671,0.1463,-1.3113,0.0,-1.3586,-0.2382
0.4093,0.4292,0.0,0.4677,0.107,-1.3113,0.0,-1.3594,-0.1779
0.4093,0.4293,0.0,0.4677,0.107,-1.3115,0.0,-1.3594,-0.1779
0.4094,0.4295,0.0,0.4677,0.107,-1.3117,0.0,-1.3594,-0.1779
0.4112,0.4296,0.0,0.4677,0.107,-1.3118,0.0,-1.3594,-0.1779
0.4226,0.4298,0.0,0.4677,0.107,-1.312,0.0,-1.3594,-0.1779
0.4227,0.4299,0.0,0.4677,0.107,-1.3122,0.0,-1.3594,-0.1779
0.4238,0.4299,0.0,0.4684,0.0781,-1.3122,0.0,-1.3602,-0.1454
0.4293,0.4301,0.0,0.4684,0.0781,-1.3124,0.0,-1.3602,-0.1454
0.4293,0.4302,0.0,0.4684,0.0781,-1.3126,0.0,-1.3602,-0.1454
0.4294,0.4304,0.0,0.4684,0.0781,-1.3127,0.0,-1.3602,-0.1454
0.4294,0.4305,0.0,0.4684,0.0781,-1.3129,0.0,-1.3602,-0.1454
0.4294,0.4306,0.0,0.4684,0.0781,-1.3131,0.0,-1.3602,-0.1454
0.4294,0.4308,0.0,0.4684,0.0781,-1.3133,0.0,-1.3602,-0.1454
0.4295,0.4309,0.0,0.4684,0.0781,-1.3135,0.0,-1.3602,-0.1454
0.4295,0.4311,0.0,0.4684,0.0781,-1.3137,0.0,-1.3602,-0.1454
0.4295,0.4311,0.0,0.4684,0.0781,-1.3137,0.0,-1.3602,-0.1454
0.4295,0.4312,0.0,0.4684,0.0781,-1.3138,0.0,-1.3602,-0.1454
0.4296,0.4314,0.0,0.4684,0.0781,-1.314,0.0,-1.3602,-0.1454
0.4296,0.4314,0.0,0.469,0.1287,-1.314,0.0,-1.361,-0.2212
0.4297,0.4315,0.0,0.469,0.1287,-1.3142,0.0,-1.361,-0.2212
0.431,0.4317,0.0,0.469,0.1287,-1.3144,0.0,-1.361,-0.2212
0.4311,0.4318,0.0,0.469,0.1287,-1.3146,0.0,-1.361,-0.2212
0.4315,0.4319,0.0,0.469,0.1287,-1.3147,0.0,-1.361,-0.2212
0.432,0.4319,0.0,0.4696,0.0945,-1.3147,0.0,-1.3618,-0.1726
0.4334,0.4321,0.0,0.4696,0.0945,-1.3149,0.0,-1.3618,-0.1726
0.4339,0.4322,0.0,0.4696,0.0945,-1.3151,0.0,-1.3618,-0.1726
0.4355,0.4324,0.0,0.4696,0.0945,-1.3153,0.0,-1.3618,-0.1726
0.4366,0.4325,0.0,0.4696,0.0945,-1.3155,0.0,-1.3618,-0.1726
0.4373,0.4325,0.0,0.4696,0.0945,-1.3155,0.0,-1.3618,-0.1726
0.4376,0.4325,0.0,0.4703,0.1414,-1.3155,0.0,-1.3626,-0.2373
0.4402,0.4327,0.0,0.4703,0.1414,-1.3156,0.0,-1.3626,-0.2373
0.4409,0.4328,0.0,0.4703,0.1414,-1.3158,0.0,-1.3626,-0.2373
0.4417,0.433,0.0,0.4703,0.1414,-1.316,0.0,-1.3626,-0.2373
0.4424,0.4331,0.0,0.4703,0.1414,-1.3162,0.0,-1.3626,-0.2373
0.4471,0.4332,0.0,0.4703,0.1414,-1.3164,0.0,-1.3626,-0.2373
0.4471,0.4332,0.0,0.4709,0.1047,-1.3164,0.0,-1.3634,-0.1812
0.4472,0.4334,0.0,0.4709,0.1047,-1.3166,0.0,-1.3634,-0.1812
0.4472,0.4335,0.0,0.4709,0.1047,-1.3167,0.0,-1.3634,-0.1812
0.4474,0.4337,0.0,0.4709,0.1047,-1.3169,0.0,-1.3634,-0.1812
0.4474,0.4337,0.0,0.4709,0.1047,-1.3169,0.0,-1.3634,-0.1812
0.4474,0.4337,0.0,0.4716,0.15,-1.3169,0.0,-1.3642,-0.2408
0.4476,0.4338,0.0,0.4716,0.15,-1.3171,0.0,-1.3642,-0.2408
0.4487,0.434,0.0,0.4716,0.15,-1.3173,0.0,-1.3642,-0.2408
0.4495,0.4341,0.0,0.4716,0.15,-1.3175,0.0,-1.3642,-0.2408
0.4497,0.4341,0.0,0.4722,0.1122,-1.3175,0.0,-1.365,-0.1815
0.4506,0.4343,0.0,0.4722,0.1122,-1.3176,0.0,-1.365,-0.1815
0.4526,0.4344,0.0,0.4722,0.1122,-1.3178,0.0,-1.365,-0.1815
0.4529,0.4344,0.0,0.4722,0.1122,-1.3178,0.0,-1.365,-0.1815
0.4535,0.4346,0.0,0.4722,0.1122,-1.318,0.0,-1.365,-0.1815
0.4536,0.4346,0.0,0.4728,0.1566,-1.318,0.0,-1.3659,-0.2392
0.4542,0.4347,0.0,0.4728,0.1566,-1.3182,0.0,-1.3659,-0.2392
0.4545,0.4348,0.0,0.4728,0.1566,-1.3184,0.0,-1.3659,-0.2392
0.4554,0.435,0.0,0.4728,0.1566,-1.3185,0.0,-1.3659,-0.2392
0.4557,0.435,0.0,0.4728,0.1566,-1.3185,0.0,-1.3659,-0.2392
0.4565,0.435,0.0,0.4735,0.1183,-1.3185,0.0,-1.3667,-0.1789
0.4568,0.4351,0.0,0.4735,0.1183,-1.3187,0.0,-1.3667,-0.1789
0.4574,0.4353,0.0,0.4735,0.1183,-1.3189,0.0,-1.3667,-0.1789
0.4591,0.4354,0.0,0.4735,0.1183,-1.3191,0.0,-1.3667,-0.1789
0.4595,0.4356,0.0,0.4735,0.1183,-1.3193,0.0,-1.3667,-0.1789
0.4596,0.4356,0.0,0.4741,0.1624,-1.3193,0.0,-1.3676,-0.2361
0.4613,0.4357,0.0,0.4741,0.1624,-1.3195,0.0,-1.3676,-0.2361
0.4614,0.4359,0.0,0.4741,0.1624,-1.3196,0.0,-1.3676,-0.2361
0.4624,0.436,0.0,0.4741,0.1624,-1.3198,0.0,-1.3676,-0.2361
0.4634,0.4361,0.0,0.4741,0.1624,-1.32,0.0,-1.3676,-0.2361
0.4636,0.4361,0.0,0.4741,0.1624,-1.32,0.0,-1.3676,-0.2361
0.4638,0.4361,0.0,0.4748,0.196,-1.32,0.0,-1.3686,-0.2656
0.465,0.4363,0.0,0.4748,0.196,-1.3202,0.0,-1.3686,-0.2656
0.4666,0.4364,0.0,0.4748,0.196,-1.3204,0.0,-1.3686,-0.2656
0.4676,0.4366,0.0,0.4748,0.196,-1.3205,0.0,-1.3686,-0.2656
0.4689,0.4367,0.0,0.4748,0.196,-1.3207,0.0,-1.3686,-0.2656
0.469,0.4367,0.0,0.4755,0.15,-1.3207,0.0,-1.3695,-0.187
0.4702,0.4369,0.0,0.4755,0.15,-1.3209,0.0,-1.3695,-0.187
0.4718,0.437,0.0,0.4755,0.15,-1.3211,0.0,-1.3695,-0.187
0.4752,0.437,0.0,0.4755,0.15,-1.3211,0.0,-1.3695,-0.187
0.476,0.437,0.0,0.4762,0.1886,-1.3211,0.0,-1.3705,-0.2329
0.4765,0.4372,0.0,0.4762,0.1886,-1.3213,0.0,-1.3705,-0.2329
